mường	573
quyển	572
nhục	571
khoáng	571
luồng	570
phì	570
tí	569
tấp	569
pa	569
chánh	569
niêm	569
thắn	567
nốt	566
tựu	566
hả	565
gấu	565
rang	564
rải	563
ráo	562
hoãn	562
thoái	562
lốc	559
cuồng	559
dưng	558
hiếp	557
xay	555
nương	551
xắn	551
gián	550
xuôi	549
choáng	549
nuốt	548
nại	548
đọng	545
giáng	545
muôn	544
bồn	544
túng	544
đếm	543
đụng	543
tát	543
đè	542
nhánh	541
tóm	541
ủi	539
khê	536
no	536
đặn	535
thoa	535
khoang	535
rẽ	535
rốt	534
rạp	532
gậy	530
nhược	529
trội	528
thắm	528
ướp	528
điêu	527
cồn	527
khoái	525
xơ	523
khiêm	521
gai	519
run	519
lầu	519
ùn	518
nắp	518
đấm	518
thám	517
đê	517
ập	516
trăn	516
ngự	515
uý	515
nhủ	515
tơ	515
bôi	514
chìa	514
mươi	514
nhức	514
dồi	511
vạch	511
trễ	511
chọi	511
mài	510
bong	509
uyên	509
lười	509
ngần	508
dép	507
cọc	507
trơn	506
nhơn	506
xí	506
trèo	505
nhộn	504
nàn	503
nêm	502
dẫu	502
cáp	500
nhị	500
còi	499
ngứa	499
nhưỡng	499
bưu	498
xăm	498
bạt	497
cửu	497
ngoạn	497
mụn	497
xát	496
bóc	496
phẳng	495
hán	495
gừng	495
loa	495
gầy	494
nhĩ	493
lụa	492
khía	490
nghẹn	490
dải	489
vàn	489
vuông	488
cóc	488
háo	488
thản	487
rộ	487
nhọn	487
bóp	487
phế	484
vú	484
xì	483
đạm	482
nem	481
đới	478
dẻo	475
sườn	475
đoòng	474
cài	473
sét	473
tụi	473
bú	472
ván	472
cuộn	472
cúc	470
trêu	470
bón	468
gõ	467
dời	467
lận	467
ngẫu	465
ngưng	464
rớt	463
nhuyễn	461
tặc	461
nức	460
hốt	460
miên	459
kề	459
khuya	458
quỷ	458
vy	458
mìn	458
gốm	458
khiêu	458
vu	458
đục	456
xoáy	456
rảnh	456
rạn	455
xé	454
cúi	454
lõi	453
bơ	453
né	453
nuối	452
sành	452
đun	452
liêng	452
bẫy	451
mỉm	451
vỗ	451
giềng	451
đò	450
vòi	450
chọc	449
hấu	449
ngạt	448
kiềm	448
lột	448
ồ	447
lướt	447
lộng	447
khốc	446
lui	446
bồng	444
lót	444
cẩu	444
oanh	441
vác	441
khỉ	440
ghê	440
hức	439
nấy	437
nhịn	436
dạn	435
mít	435
thối	435
xài	433
kệ	433
giã	432
quầy	432
quấy	432
toan	432
xỉ	432
hạm	431
ngàng	431
rách	431
thòi	430
muỗi	430
râu	430
ngu	429
cọ	428
tia	428
lít	427
xôn	427
rét	426
diễu	426
vượng	426
lũng	426
nan	425
xoài	425
ngục	425
cò	424
bẩm	423
chảo	423
ơ	423
lều	423
thìa	422
cớ	422
trói	422
quật	422
xám	422
ngài	420
chì	420
táng	420
gàng	420
cối	420
ráp	419
uốn	419
khan	418
tưới	418
gầm	417
rùa	417
đu	417
lóc	417
chuông	417
giò	416
tấu	416
rao	415
eo	415
nhăn	415
đùi	415
phao	415
mía	414
rễ	413
phồng	413
kiêng	413
dỡ	413
sâm	412
mác	412
đệm	412
thạnh	410
phe	410
tước	409
cưng	407
xoa	406
thiêu	406
trâm	405
đũa	404
tống	404
vơ	403
neo	402
van	402
báu	401
ngặt	401
tà	401
lượn	400
khốn	400
hiên	400
gỏi	399
hít	399
miệt	399
ầm	399
thốn	399
kẽ	398
vùi	397
tăm	396
thốt	395
ngẫm	395
hăng	395
sưng	395
mải	395
thung	393
nhào	393
bưởi	393
sờ	392
nhọc	390
rán	390
gạt	390
tảo	389
nếm	389
ngậm	387
bã	387
lờ	387
kiêm	386
ỏi	384
náo	384
lọ	384
bọ	384
ngắt	383
quỵ	383
mỳ	382
ưng	382
chốc	381
ả	380
nạp	380
đố	380
ủ	380
vụn	379
hẻm	379
ghe	378
trĩ	377
rệt	377
chưng	377
chay	377
nô	377
hao	377
đệ	377
quyện	376
liễu	375
kìm	375
mốt	374
cù	373
hông	373
sáp	373
trút	373
thon	372
me	372
rạch	371
côi	371
mâm	371
bênh	370
len	370
xi	370
chải	369
mùng	369
đôn	369
búa	369
khanh	369
thủng	369
bịt	367
mãnh	366
cụt	365
lẩn	365
ngơ	365
mẫn	364
lẫy	364
quấn	363
ngửa	363
phiêu	363
oi	363
nóc	362
rã	362
nể	362
viếng	362
nhàn	362
bới	361
bừng	361
rỉ	361
ấu	361
dầm	360
mu	359
chớp	359
khiếm	358
mận	357
thục	357
khiết	357
uất	354
sim	354
keo	354
rước	354
xưng	353
thuở	353
mênh	353
quỳ	353
ngả	352
rụng	352
níu	352
đàng	352
tụt	351
ếch	350
tủi	349
yết	349
sầm	348
phô	348
phượt	348
dang	346
lún	346
thà	346
ve	346
vơi	345
răn	345
rỗi	345
cỗ	344
gieo	344
cào	344
nhuộm	343
xíu	343
trán	342
bái	342
diệp	342
đính	342
vỹ	342
dệt	342
hoi	341
cưa	341
chạp	341
nguỵ	341
ạt	339
sấu	339
xẻ	339
mằn	339
bỉ	338
cấy	338
chùm	336
nhai	334
súc	333
giơ	333
gặt	333
võng	333
ôi	333
quẩn	332
nguội	332
ngậy	331
nhốt	331
hủ	331
giằng	330
nhóc	329
tản	329
miêu	329
vọt	329
chéo	328
thính	327
loét	326
bo	326
i	326
thửa	325
siết	325
sáo	325
thạo	325
lẩu	325
nập	324
kẹp	323
nhồi	322
cước	322
rầm	322
sầu	321
trạch	321
vẫy	321
lốp	321
mí	321
xít	321
ngán	321
đẫm	321
khải	321
chuồng	321
bọt	319
lén	318
nhàm	318
kè	318
dông	317
sừng	317
khoả	316
váng	316
rồ	315
vôi	315
sứa	315
gật	315
rát	315
nến	315
té	314
bén	313
kiêu	313
se	313
hạch	312
han	312
trau	312
thẳm	312
nhiễu	311
đán	311
luyến	311
dè	311
xịt	310
điểu	310
ruồi	309
cáu	309
vuốt	308
đái	308
mỉ	308
rập	308
gạc	308
thềm	307
dì	307
vung	307
băm	307
khắt	305
xảo	304
nhét	304
dê	303
phai	303
gào	303
tốp	303
lán	303
hệt	302
ngà	302
ngoặt	301
dào	301
mẩu	300
rưỡi	300
ư	299
xua	299
đãng	298
mướt	297
phiến	297
thê	297
thiền	296
sạc	294
nghẽn	294
ngấm	294
rịa	294
thỏ	293
tý	293
trổ	293
sẹo	293
hé	292
ngó	292
cu	292
toát	291
rỗng	291
nạ	290
đả	290
nhái	289
úp	289
chích	289
bạ	288
ngóng	287
chói	287
chài	287
ni	287
chiết	287
nạt	287
quách	287
cày	286
xáo	285
kíp	285
hãm	285
sọ	285
ngùi	285
chập	284
méo	283
suýt	283
ròng	283
kha	282
đốn	282
com	281
lửng	281
mạ	281
cuống	281
thề	281
vắc	280
nần	280
nhổ	279
quây	279
sào	278
rốn	278
thiều	278
miếu	278
kỵ	278
que	277
lừng	277
bèo	276
nộ	276
xộn	276
dạt	276
nón	276
phàn	275
sò	274
hoạn	274
hóc	274
chướng	274
loay	273
viền	272
hoay	272
cõi	272
phác	272
vun	272
roi	272
trơ	271
bừa	271
nà	271
lúng	271
lay	271
trù	270
giặc	270
ngao	270
dặm	269
huân	269
ngách	268
gáy	267
ngỏ	266
dằn	266
vâng	266
xuyến	266
ứ	265
luỵ	265
xỉu	265
đậy	264
nới	263
gu	263
chững	263
kiếp	262
nhũ	262
ngủi	262
gươm	262
bung	261
lì	261
hến	261
ngốc	260
búp	260
cúp	260
giun	259
khương	258
lanh	258
sùng	257
giục	257
ngẩn	257
tẩm	256
ngoãn	255
huyên	255
sỏi	254
ẩu	254
ươm	253
sặc	253
khoát	252
thét	251
tòi	251
mồm	251
nôi	251
úng	251
chan	249
rơm	249
tràm	249
gam	249
gân	249
phẫn	248
yếm	248
bầy	247
chắt	247
ê	247
cồng	247
đao	247
két	245
tào	245
củi	244
toa	244
rót	244
khăng	244
bướm	244
nao	243
trót	242
ừ	242
xước	242
cộ	241
hắt	240
xướng	240
điềm	240
đẽ	240
múc	240
diều	240
am	239
tít	239
chao	239
chót	239
tanh	239
rình	239
vãn	237
thêu	237
khâm	237
vá	237
nành	237
xuồng	237
lầy	236
khinh	236
vạ	236
ất	236
ách	236
cuốc	236
tẻ	236
bướu	235
bìa	234
vòm	233
then	232
oà	232
rổ	232
sắn	231
dơi	231
dãi	231
hen	231
chà	230
rưng	230
dăm	229
hãnh	229
mẹo	229
lươn	229
sảng	229
nang	229
chuộc	228
si	227
nặc	227
gắm	227
biếng	227
nham	226
tro	226
giỗ	226
nhằn	226
gót	226
chòi	226
bộn	225
nạo	225
ngút	224
cừu	224
khử	224
vụng	224
cấn	224
muỗng	224
én	223
chèn	223
giỏ	223
nhôm	222
le	222
ế	222
tạt	222
dí	221
xê	221
sưa	221
xèo	221
cội	221
mượt	221
reo	220
ru	220
tem	220
chát	220
nghiền	220
gượng	219
sòng	218
hổng	218
tuột	218
mép	218
hoán	217
ngạch	217
mớ	217
tưng	216
găng	215
phả	215
đong	215
ngọ	215
vựng	215
mẩn	214
riết	214
cằn	214
tị	213
phình	212
xốp	211
biếu	211
gội	210
rụi	210
xỉn	210
nhẹn	210
chông	210
khẽ	210
tuông	210
năn	209
nấc	209
nghênh	209
hổi	208
chang	208
kép	208
còng	207
hằn	207
ngói	207
sum	207
tuỵ	207
cạo	206
mút	205
nhút	205
cau	205
trọc	205
trỗi	205
buốt	205
khay	204
râm	203
nhang	203
chước	203
sam	203
hờ	202
vặn	201
mậu	201
khoanh	201
nhện	201
hốc	201
rượt	200
vụt	200
gọt	199
gớm	199
vét	199
hờn	199
loãng	198
tịnh	198
hất	198
rêu	198
túm	198
át	198
sả	198
nhấp	198
lu	197
cõng	197
cừ	197
khoét	197
lẫm	197
giêng	196
noi	196
tiệp	196
trãi	196
niệu	196
thơi	195
quýt	195
dứa	195
lon	195
triền	194
mịt	194
trặc	194
đỗi	194
xoang	194
tiếu	194
sững	194
bầm	193
chắp	193
ngời	193
duẩn	193
muống	192
nghẹt	192
lư	192
suôn	192
bệ	191
oải	191
căm	191
tuyền	191
dìu	191
xiết	191
nguôi	190
sảo	190
tơi	190
áng	190
vênh	190
sảnh	190
chội	190
nhô	189
buồm	189
ối	189
ri	188
mấu	188
oai	188
mách	188
lênh	187
teo	187
nực	187
bính	187
cưỡi	187
vãi	186
cóp	186
chuồn	186
rậm	186
sỡ	186
răm	185
hẫng	185
phách	185
day	185
nháp	184
ắp	184
o	184
bỡ	184
tắn	184
giăng	183
ói	183
dẫm	183
ngớ	183
chấu	183
vớ	183
chàm	182
đực	182
sỉ	182
nheo	181
ngợp	181
nung	181
giở	181
nong	181
dột	181
bứt	180
nhâm	180
bềnh	180
nỉ	180
tạc	180
sán	180
séc	179
độn	179
thâu	179
tằm	179
lựu	178
diêm	178
lã	178
vút	177
vồng	177
xù	177
ùa	176
dốt	176
ngáy	176
dong	175
quăng	175
nhoáng	175
ngợm	175
đùng	175
phớt	174
hanh	174
mủ	174
quậy	174
trĩu	173
cẳng	173
bai	173
nòng	172
ngòi	172
nhúng	172
tày	172
trẻo	171
hăm	171
ngùng	171
bịch	171
tua	170
thán	170
thừng	170
kén	170
bon	170
húc	170
chiêng	170
doãn	169
nhoà	169
nặn	169
sưởi	169
bêu	169
dấn	168
nguyền	168
sên	168
vía	168
đốm	168
nẻo	167
nháy	167
bưng	167
ngửi	167
vê	167
phất	166
mương	165
vạt	165
mè	165
chằng	165
ngổn	165
mướn	165
lăm	165
the	165
hòng	164
vảy	164
búi	164
nom	164
oán	164
vò	164
điếu	164
nôm	164
rầu	164
sô	164
rùng	163
khuấy	163
mị	163
ráng	163
khế	163
bời	162
rợn	162
bục	162
ray	162
phen	162
thới	161
bô	161
chít	161
rành	161
rằm	161
rò	160
hễ	160
tép	160
kèo	159
súp	159
ngừ	159
trệ	159
ắt	158
vừng	158
rãnh	158
tỉa	157
dụm	157
bậy	157
lác	157
nạc	157
gồng	156
há	156
lỏi	156
nhác	155
tã	155
vế	155
thiếp	155
lùm	155
sấy	155
rít	154
lõng	154
vần	154
ngát	154
mứt	154
bèn	153
lem	153
sanh	153
diết	152
tỵ	152
nhấc	152
phôi	151
veo	151
cằm	151
xắt	151
sá	151
quất	151
tróc	151
múi	151
cốp	151
sói	150
hươu	150
phà	150
đên	150
nhõm	150
dấy	149
hũ	149
suông	149
cỏi	149
trá	149
nhích	149
sùi	149
lim	148
sệt	148
bẩy	148
lâng	148
bành	148
khoắn	147
óng	147
sần	147
thày	147
trồ	147
xịn	147
xoắn	147
ghềnh	147
gập	147
ỷ	146
vén	146
tợn	146
lượm	146
khuynh	146
lợp	146
đênh	145
bói	145
nhuần	145
lốt	145
chần	145
trớ	145
nám	145
tột	145
diên	145
bần	145
nách	145
ì	144
trũng	144
dượng	144
lẽo	144
mồng	144
thỏm	144
chằm	143
xoè	143
xiên	143
hinh	143
trứ	143
nỡ	143
gang	143
ổi	143
quệt	143
sửng	142
éo	142
đoá	142
lấm	142
chạnh	142
ốp	142
bợ	141
cặn	141
héo	141
nhả	141
chiểu	141
miện	140
nín	140
vo	140
chôm	140
lủi	139
đấng	139
nhỡ	139
xấp	139
ngoai	139
hởi	139
hèn	138
ngạn	138
pho	138
lút	138
thò	138
thong	138
kềnh	138
bịa	138
dẳng	138
luồn	138
biếc	137
cốm	137
dỏm	137
trầu	137
lịm	137
ngớt	137
dế	136
dẻ	136
rô	136
hắc	136
ĩ	136
trầy	136
cúm	136
nộm	135
bùa	135
thóc	135
miến	135
cút	135
nghĩnh	135
cược	135
húng	135
tho	135
ngóc	134
vẩn	134
nhớt	134
nhuệ	134
chệch	134
uông	134
kiểng	133
ben	133
tuộc	133
mướp	133
nhờn	133
nháo	133
phồn	133
hời	132
sục	132
bặm	132
rặng	132
ruổi	131
xiếc	131
lẻn	131
vệt	130
rì	130
ngẩng	130
giấm	130
sộ	130
ruốc	130
cật	130
kiệu	130
tuôn	129
đềm	129
chớ	129
lẻo	129
xói	129
phông	129
nãy	129
niu	129
rèm	129
lõm	128
gặm	128
lự	128
bấp	128
trướng	128
trợn	128
khét	127
đần	127
giầy	127
sến	127
rụt	126
ren	126
him	126
bủa	126
lép	126
ỉ	126
hòm	125
hãn	125
sảy	125
nghén	125
vạc	125
khuân	125
toái	125
quai	125
nép	124
thảy	124
ki	124
tót	124
trám	124
lẳng	124
xệ	124
giũ	124
khuê	124
xở	124
liu	123
lồi	123
tì	123
mụ	123
ram	123
thoạt	123
dĩa	123
sạp	123
mọt	123
rườm	123
nhếch	123
càn	123
dỗi	123
kình	122
chóc	122
gộp	122
lụi	122
vầy	122
nhối	122
rôm	122
xui	122
hàu	121
hun	121
rẩy	121
thuột	121
hoằng	120
nghiến	120
nấp	120
mó	120
sửu	120
lả	120
hột	120
rê	119
thảnh	119
chồn	119
đay	119
quáng	119
thiêm	119
rè	119
khít	119
miết	118
phộng	118
om	118
tuỷ	118
ngạo	118
trỏ	117
thớt	117
nhấm	117
giời	117
cún	117
bập	117
nậm	117
bửu	117
nắn	117
khoé	117
sủa	117
hú	116
đát	116
phào	116
rợp	116
lìa	116
nhói	116
nhún	116
chửa	116
khùng	116
nứa	115
doan	115
gắp	115
hợi	115
víu	115
hùm	115
vẹt	115
xoăn	115
bệt	114
suyễn	114
ngác	114
vít	114
cọng	114
giốc	114
ổng	114
chuốt	113
hẻo	113
loát	113
lóng	113
phom	113
ganh	112
muội	112
đút	112
sụn	112
phăng	112
cạp	112
chừ	112
vữa	112
đản	112
ảm	111
bẹp	111
nhảm	111
gù	111
pu	111
nhẽo	111
đượm	111
sọc	110
thót	110
sà	109
chơn	109
lảng	109
hớt	109
vẩy	108
mao	108
lặt	108
gởi	108
gióng	108
xiêm	108
nỏ	108
cứa	108
thẹn	108
sạm	108
nớt	107
ngải	107
tía	107
ố	107
sẫm	107
thổn	107
chầu	107
ngượng	107
chư	107
chầm	107
lèo	107
gành	107
vát	107
hóng	106
bướng	106
nhím	106
lạn	106
von	106
rìa	106
rói	106
mọng	105
choạng	105
ú	105
lắt	105
quàng	105
lạy	105
cưu	105
nít	105
thây	105
táp	104
quặng	104
lùn	104
dặt	104
rôn	104
bít	104
luẩn	104
nọc	104
khiên	104
hê	104
rả	104
riêu	104
thúng	104
mỏm	104
gỉ	104
đùm	104
luống	104
xoan	103
chổi	103
rú	103
tròng	103
nhừ	103
gio	103
dơ	103
chãi	103
xỏ	102
sứt	102
hót	102
quặc	102
chùi	102
hấn	102
xới	102
be	102
mửa	101
vãng	101
mỉa	101
tấc	101
choàng	101
nhợt	101
kèn	101
uyển	101
thía	101
nết	101
lơi	100
hon	100
thun	100
gút	100
mĩ	100
gi	100
núp	100
kìa	99
hiu	99
nhơ	99
đểu	99
cựa	98
lết	98
phàm	98
bụt	98
trụi	98
rọi	98
liếc	98
bết	98
nài	98
ghẹ	98
khư	98
tráp	98
tởm	98
nhen	98
vầng	98
câm	98
nhộng	97
lỉnh	97
bỉnh	97
chiu	97
tuồng	97
rượi	97
chực	97
náu	97
giùm	97
trọt	97
rai	97
hỡi	96
lọi	96
đanh	96
bở	96
trệt	96
xổ	96
mòi	96
giỡn	95
sính	95
toản	95
ắc	95
hỉnh	95
vồ	95
mầu	95
hợt	95
líu	95
xiêu	95
khờ	95
thướt	94
tỳ	94
hực	94
phiện	94
go	94
tắp	94
kỉnh	94
đằm	94
chùng	94
cộm	93
hớn	93
giẫm	93
cùi	93
thỏi	93
hững	93
đáu	93
diệm	93
chảnh	93
cuồn	93
huyệt	93
bu	93
rủa	92
chừa	92
xâu	92
toé	92
nhè	92
điếc	92
nòi	92
vỏn	92
thui	91
vằn	91
mích	91
tề	91
thẫm	90
dấm	90
dìm	90
bằm	90
mạt	90
xối	90
chạc	90
thỉ	90
pù	90
ngông	90
moi	90
rúp	90
khiêng	90
ngước	90
xóc	90
chày	90
loang	89
xùm	89
boa	89
nhầy	89
dùi	89
ù	89
găm	89
duỗi	89
gán	88
huê	88
muốt	88
hoe	88
tươm	88
phiếm	88
nhẩm	88
sấm	88
um	88
giàng	88
khoải	88
trìu	87
trừu	87
hẹ	87
nhoài	87
mào	87
ngoảnh	87
chỉn	87
chịt	87
xuýt	86
uế	86
cộc	86
gao	86
đày	86
rợ	86
hóm	86
nhoi	86
nẻ	86
gùi	86
bống	86
chợp	85
mịch	85
khất	85
banh	85
bươn	85
rúng	85
thụt	85
cạy	85
mia	85
nhão	85
thoi	85
cụi	85
nuông	85
chĩa	85
tru	84
rết	84
thiu	84
nầy	84
nhăng	84
cheo	84
gãi	84
nấng	83
gẫy	83
trịa	83
bả	83
lũi	83
nhẹt	83
săm	83
nhá	83
cặm	83
thẫn	83
chửng	83
tòng	82
bổn	82
lạch	82
gổ	82
quẹt	82
rưới	82
cợt	82
tùm	81
xúm	81
mề	81
khấn	81
loạng	81
nhàu	81
dậu	81
loáng	81
xẻo	81
bim	81
siêng	81
thồ	81
thìn	81
hí	80
thình	80
khảm	80
nệm	80
ngụm	80
trườn	80
trằn	80
nhọ	80
dầy	80
ngấn	80
đờm	80
unkaunk	80
nhảnh	80
hỉ	79
nhỉnh	79
ngầu	79
ờ	79
hạc	79
gả	79
bàu	79
sậm	79
ngỗng	79
nghê	79
lòi	79
mói	79
síp	78
pan	78
thủa	78
đờn	78
ngò	78
máng	78
kham	78
nhót	78
chíp	78
ải	78
mão	78
liếng	78
thoang	78
gàu	78
mếu	78
guồng	78
tăn	78
hì	78
phùn	77
nè	77
chùn	77
liếm	77
kẻo	77
phàng	77
thau	77
hới	76
ngưu	76
lia	76
uổng	76
mơn	76
ngẩm	76
dụi	76
trề	76
tráo	76
rầy	76
niêu	76
cỗi	76
cang	76
bòn	76
mõ	75
phèn	75
chum	75
nhòm	75
vẹo	75
bẹ	75
đỉa	75
phết	75
chồi	75
rứt	75
rạc	74
ẵm	74
giãi	74
phũ	74
lài	74
chơ	74
loanh	74
sấp	74
quẫn	74
duệ	74
bặt	74
thỉu	74
kị	74
xó	74
kẽm	74
gạ	74
mui	74
ghẻ	73
đìa	73
lằn	73
dúi	73
bâng	73
nơ	73
xéo	73
khỉnh	73
tiệt	73
giễu	73
bin	73
húi	72
rựa	72
boong	72
dà	72
ngụp	72
chớm	72
lố	72
beo	71
ríu	71
vót	71
bốt	71
loà	71
nhằng	71
rìu	71
vựa	71
mánh	71
ụ	70
đung	70
cơi	70
nghé	70
tè	70
nịnh	70
ló	70
nhẽ	70
tèo	70
mả	69
inh	69
lụng	69
lững	69
ngưởng	69
chóp	69
vắn	69
mo	69
đổng	69
nhậm	69
ghẹo	69
đờ	69
vèo	69
chây	69
ngót	69
xén	69
quặn	69
thoắt	69
xụp	68
núm	68
gọng	68
ạch	68
khò	68
chộp	68
nghêu	68
quầng	68
rạ	68
bươu	68
sình	68
còm	68
bỉm	68
búng	68
ngai	68
vao	68
vạy	68
ngáo	68
ớ	67
bịu	67
rôi	67
dẹt	67
thẩn	67
tể	67
luông	67
phảng	67
lẩm	67
nướu	67
náy	67
phớ	67
phui	67
rươi	66
đác	66
bôn	66
nhông	66
thủi	66
nghè	66
đẽo	66
phìn	66
kháu	66
tành	66
nhãng	66
nện	66
nghiễm	66
tằn	66
áy	66
nhuốm	66
tuôi	65
tét	65
lúi	65
đơm	65
lừ	65
mền	65
liềm	65
ngấy	65
khạc	65
dát	65
nơm	65
húp	65
hộc	64
vù	64
ngái	64
dấp	64
voan	64
khua	64
sải	64
đít	64
cui	64
máo	64
tuồn	64
don	64
giếm	64
hoen	64
gáp	63
gợn	63
toại	63
túp	63
nưa	63
thảng	63
rớm	63
vánh	63
tầu	63
quơ	63
trê	63
ran	63
cữ	63
lùa	63
lích	63
nhạn	63
ná	63
dôi	63
sởi	63
nằng	63
lủng	63
sồi	62
cáng	62
nhựt	62
sẩy	62
khè	62
vái	62
xuể	62
ngốn	62
nhại	62
mễ	62
rứa	62
ken	62
rữa	62
đoái	61
thớ	61
choi	61
mèn	61
nườm	61
tiều	61
lèng	61
khóm	61
đọ	61
cuông	61
núc	61
sú	61
vông	61
chau	61
tạnh	61
nớp	61
cũi	60
unkxunk	60
xoong	60
thoai	60
nượp	60
pó	60
cữu	60
hám	60
phèo	60
ốt	60
khuỷu	60
chồm	60
lỳ	60
quắt	60
oái	59
miều	59
quẩy	59
phập	59
mợ	59
yểm	59
ã	59
khập	59
mú	59
sới	59
ửng	59
nhọt	59
lể	59
phẩy	58
hửng	58
nũng	58
hừng	58
thóp	58
nõn	58
ngoi	58
trác	58
giòi	58
hão	58
lọng	58
giũa	58
khứa	58
chườm	58
xẩm	58
nghếch	58
nhoè	58
thuy	57
hong	57
nán	57
quằn	57
khiễng	57
ngọng	57
bua	57
tấy	57
đẩu	57
thiển	57
thòng	57
bét	57
bảnh	57
ngòm	56
xum	56
ươi	56
hoóc	56
giắt	56
giãy	56
hớ	56
xộc	56
ắng	56
đận	56
gấm	56
chường	55
nhem	55
hỷ	55
tuất	55
vẳng	55
cáy	55
nhành	55
trạc	55
cạch	54
sin	54
sớ	54
quánh	54
vịn	54
riềng	54
ngoặc	54
ớn	54
nghía	54
hạo	54
quạ	54
xốc	54
pham	54
lù	53
hù	53
tẹo	53
chẻ	53
cói	53
pô	53
thằn	53
chới	53
é	53
quệ	53
nhản	53
nghịt	53
tuế	53
vỉ	52
cảo	52
giương	52
quại	52
bịp	52
sìn	52
uể	52
rinh	52
đóm	52
chác	52
toang	52
cầy	52
loá	52
gien	52
xẩy	52
dùm	52
ứa	52
gáo	52
dĩnh	52
nhe	52
chụm	51
gài	51
bẵng	51
khuy	51
ây	51
cheng	51
đéc	51
mỵ	51
dũ	51
ky	51
nua	51
quắp	51
truồng	51
đuốc	51
ậm	51
bờm	51
sực	51
hên	51
triêu	50
mống	50
nhiếc	50
viêng	50
hục	50
phích	50
phây	50
lìm	50
khàn	50
lình	50
thy	50
trọi	50
nịt	50
bấu	50
ghì	50
tuốt	50
sủng	50
ó	50
oằn	50
sũng	50
láo	49
xập	49
đẵng	49
chọt	49
nhẵn	49
sì	49
dãn	49
xoà	49
kền	49
thào	49
đơ	49
nịu	49
gẫu	49
ròi	49
thít	49
rông	49
chột	49
nhum	49
mớm	49
lét	49
ruộm	49
vin	49
đoài	49
mảy	49
chờn	49
thênh	49
nhạo	48
gồ	48
thố	48
sọt	48
nải	48
muông	48
rái	48
sật	48
rần	48
lẹ	48
tưởi	48
nái	48
xuê	48
chòm	47
ron	47
nhặn	47
lỵ	47
ria	47
gặng	47
ngấu	47
ỳ	47
chiềng	47
tong	47
nhó	47
xúi	47
trẩu	47
nin	47
í	47
khấm	47
nhám	47
úa	47
chổ	47
rắp	47
chét	46
bõ	46
tửu	46
bẫm	46
láy	46
biếm	46
dòi	46
ny	46
chuốc	46
loè	46
nuột	46
cuội	46
goá	46
nhúc	46
giẻ	46
dúm	46
trẩy	46
rích	46
hích	46
soái	45
giụa	45
trượng	45
cồ	45
mởn	45
bẵm	45
rộp	45
tậu	45
nẹp	45
beng	45
lợm	45
phơ	45
lơn	45
ngáp	45
mẫm	45
vó	45
lè	44
seo	44
ngan	44
giồng	44
loé	44
thãi	44
peng	44
thiếc	44
chưởng	44
ới	44
huyễn	44
xú	44
bõm	44
móp	44
bân	44
truân	44
vẻo	44
ngăm	44
viển	43
lêu	43
pì	43
cạm	43
hoè	43
đoạ	43
ruồng	43
toác	43
mơi	43
đúp	43
phiệt	43
nùng	43
quẹo	43
toáng	43
chỏng	43
diếp	43
lởm	43
lẽn	43
hói	42
điếm	42
thinh	42
rặn	42
phới	42
bẽn	42
oang	42
mõm	42
mòng	42
rúc	42
lèn	42
xiển	42
lổ	42
khước	42
khuếch	42
gấc	42
nhốn	42
diếm	42
mé	42
tóp	42
lé	42
sồn	42
địu	41
ngùn	41
păng	41
mành	41
tễ	41
lọn	41
gờm	41
ghém	41
ợ	41
ngoằn	41
loi	41
rịch	41
bĩnh	41
mấp	41
đước	41
quẳng	41
hênh	41
khăm	41
hùa	41
xẹp	41
đớp	41
cọp	41
khem	41
tâng	41
sắng	41
nhũn	40
dửng	40
lườm	40
he	40
rởm	40
đăm	40
đom	40
trối	40
vợi	40
tịt	40
xép	40
hập	40
tụm	40
nhễ	40
cộp	40
ngố	40
suý	40
mót	40
lậy	40
phủi	40
rỏi	40
oánh	39
loẹt	39
khêu	39
bụ	39
báng	39
xẻng	39
te	39
diêu	39
tiêng	39
pá	39
bẽ	39
khèn	39
xém	39
hậm	39
sê	39
pi	39
nịch	38
luộm	38
thuộm	38
xang	38
trập	38
đùn	38
khau	38
giắc	38
nhắt	38
rắm	38
bự	38
mần	38
lụp	38
nhởn	38
rưởi	38
nê	38
hùn	38
vức	38
hòi	38
dằng	38
sền	38
lảo	38
đuông	38
khom	38
lém	38
phung	38
trảng	38
chởm	37
rụm	37
cóng	37
điêm	37
quạnh	37
chong	37
khố	37
nui	37
rên	37
đọt	37
chẽm	37
xổi	37
mẹt	37
nựng	37
cùm	37
mẩy	37
nanh	37
thoăn	36
dền	36
sậy	36
trịch	36
hiêu	36
mĩm	36
dan	36
chon	36
sõng	36
dượt	36
ngoa	36
róc	36
ghiền	36
lềnh	36
càu	36
mọn	36
bện	36
nhổn	36
nư	36
thốc	36
típ	36
chẵn	36
biền	36
khuâng	36
vượn	35
hách	35
yểu	35
lằng	35
meo	35
hu	35
tĩu	35
ngụt	35
rướn	35
xốn	35
ghề	35
liễn	35
phò	35
ngoáy	35
kin	35
tủa	35
nậu	35
dậm	34
tộ	34
thím	34
min	34
rỗ	34
cuỗm	34
nhú	34
muồi	34
bỉu	34
trát	34
au	34
dả	34
lói	34
khảng	34
oăm	34
bâu	34
hơ	34
mũm	34
phuy	34
quyệt	34
réo	34
chòng	33
lất	33
bọng	33
ủa	33
sẩm	33
đỏng	33
thó	33
đồm	33
